country_or_area,year,commodity,flow,trade_usd
Germany,2012,"Nuts edible, fresh or dried, nes",Export,64471897
Germany,2012,"Bananas, including plantains, fresh or dried",Import,953485305
Germany,2012,"Bananas, including plantains, fresh or dried",Export,280730877
Germany,2012,"Dates, fresh or dried",Import,29083401
Germany,2012,"Dates, fresh or dried",Export,9851863
Germany,2012,"Avocados, fresh or dried",Import,72956150
Germany,2012,"Avocados, fresh or dried",Export,13001502
Germany,2012,"Oranges, fresh or dried",Import,401762428
Germany,2012,"Oranges, fresh or dried",Export,33040454
Germany,2012,"Apples, fresh",Import,597339615
Germany,2012,"Apples, fresh",Export,102027616
Germany,2012,"Cherries, fresh",Import,160174783
Germany,2012,"Cherries, fresh",Export,20877673
Germany,2012,"Fruits, fresh nes",Import,312220566
Germany,2012,"Fruits, fresh nes",Export,37191212
Germany,2012,Cherries provisionally preserved,Import,419038
Germany,2012,Cherries provisionally preserved,Export,66269
Germany,2012,"Apples, dried",Import,32744738
Germany,2012,"Apples, dried",Export,6890196
Germany,2012,"Fruits, dried nes",Import,42442365
Germany,2012,"Fruits, dried nes",Export,58064100
Germany,2012,"Mixtures of edible nuts, dried and preserved fruits",Import,25149227
Germany,2012,"Mixtures of edible nuts, dried and preserved fruits",Export,50433382
Germany,2011,Almonds in shell fresh or dried,Import,2602422
Germany,2011,Almonds in shell fresh or dried,Export,2418940
Germany,2011,"Almonds,fresh or dried, shelled",Import,400615552
Germany,2011,"Almonds,fresh or dried, shelled",Export,62517635
Germany,2011,"Walnuts in shell, fresh or dried",Import,49011627
Germany,2011,"Walnuts in shell, fresh or dried",Export,4371105
Germany,2011,"Walnuts, fresh or dried, shelled",Import,157388784
Germany,2011,"Walnuts, fresh or dried, shelled",Export,40552742
Germany,2011,"Nuts edible, fresh or dried, nes",Import,130766717
Germany,2011,"Nuts edible, fresh or dried, nes",Export,72212832
Germany,2011,"Bananas, including plantains, fresh or dried",Import,987104925
Germany,2011,"Bananas, including plantains, fresh or dried",Export,395789753
Germany,2011,"Dates, fresh or dried",Import,33954574
Germany,2011,"Dates, fresh or dried",Export,8746894
Germany,2011,"Avocados, fresh or dried",Import,72234122
Germany,2011,"Avocados, fresh or dried",Export,14611780
Germany,2011,"Oranges, fresh or dried",Import,401253170
Germany,2011,"Oranges, fresh or dried",Export,34292816
Germany,2011,"Apples, fresh",Import,666294081
Germany,2011,"Apples, fresh",Export,92976409
Germany,2011,"Cherries, fresh",Import,161882295
Germany,2011,"Cherries, fresh",Export,19010499
Germany,2011,"Fruits, fresh nes",Import,376354807
Germany,2011,"Fruits, fresh nes",Export,36614415
Germany,2011,Cherries provisionally preserved,Import,664956
Germany,2011,Cherries provisionally preserved,Export,3368
Germany,2011,"Apples, dried",Import,32675071
Germany,2011,"Apples, dried",Export,6502141
Germany,2011,"Fruits, dried nes",Import,51181143
Germany,2011,"Fruits, dried nes",Export,50213092
Germany,2011,"Mixtures of edible nuts, dried and preserved fruits",Import,19037165
Germany,2011,"Mixtures of edible nuts, dried and preserved fruits",Export,50475247
China,2016,"Coffee, not roasted, not decaffeinated",Import,112019553
China,2016,"Coffee, not roasted, not decaffeinated",Export,196166970
China,2016,"Coffee, not roasted, decaffeinated",Import,171596
China,2016,"Coffee, not roasted, decaffeinated",Export,6975
China,2016,"Coffee, roasted, decaffeinated",Import,7347720
China,2016,"Coffee, roasted, decaffeinated",Export,5141713
China,2016,"Capsicum or Pimenta, dried, crushed or ground",Import,5231222
China,2016,"Capsicum or Pimenta, dried, crushed or ground",Export,437310486
China,2016,Coriander seeds,Import,41801
China,2016,Coriander seeds,Export,108873
China,2016,Cumin seeds,Import,387340
China,2016,Cumin seeds,Export,306792
China,2015,"Coffee, not roasted, not decaffeinated",Import,118969518
China,2015,"Coffee, not roasted, not decaffeinated",Export,179786686
China,2015,"Coffee, not roasted, decaffeinated",Import,188151
China,2015,"Coffee, not roasted, decaffeinated",Export,8478
China,2015,"Coffee, roasted, decaffeinated",Import,7136905
China,2015,"Coffee, roasted, decaffeinated",Export,71094
China,2015,"Capsicum or Pimenta, dried, crushed or ground",Import,5783467
China,2015,"Capsicum or Pimenta, dried, crushed or ground",Export,301154426
China,2015,Coriander seeds,Import,73478
China,2015,Coriander seeds,Export,156813
China,2015,Cumin seeds,Import,272961
China,2015,Cumin seeds,Export,543730
China,2014,"Coffee, not roasted, not decaffeinated",Import,134025968
China,2014,"Coffee, not roasted, not decaffeinated",Export,198923071
